journal_id,user_id,text_jurnal,text_clean,timestamp,label_emosi,label_encoded
221ffbb7,388,"bukan karna soalnya susah, tapi karna soalnya sama persis kaya quiz. p e r s i s. akhirnya ngerjain, ga sampe 30menit, selesai. setelah selesai, mikir. Begitu baiknya Allah sama wanda. tapi wanda masih sering nglanggar.",bukan karena karena susah tapi karena karena sama persis kaya quiz p e r s i s akhirnya ngerjain tidak sampe menit selesai setelah selesai mikir begitu baiknya allah sama wanda tapi wanda masih sering nglanggar,2026-02-04 02:21:33.426638,Joy,2
3dc11cc5,440,"malu maluin anjrit sinyal begini, katanya doang kenceng, tae",malu maluin anjrit sinyal begini katanya saja kenceng tae,2026-02-04 03:19:21.426638,Anger,0
21e1d47b,106,"heunggggg enggak malah aku sayang banget sama nenekku like tiap hari gak ngunjungin rumahnya itu kayak ada yang kurang. dulu tiap mau pergi sekolah, les apa main pasti ngunjungin rmh nenek di sebelah rumah dulu",heungg enggak malah aku sayang banget sama nenekku like tiap hari tidak ngunjungin rumahnya itu seperti ada yang kurang dulu tiap mau pergi sekolah les apa main pasti ngunjungin rmh nenek di sebelah rumah dulu,2026-02-04 03:32:15.426638,Love,3
a85f7980,620,Betapa deg deg an nya aku mengatakan hal ini kepada ayah. Berulang kali ada kesempatan berdua. Tp akhirnya gagal bicara. Terlalu gugup. Akhirnya didepan adik dan ayah ku. Aku mengatakan niatku. Sebenarnya apapun itu. Aku sekalian mngtkn pada ayah kalo anak mnja ny ini sdh dewasa.,betapa deg deg an nya aku mengatakan hal ini kepada ayah berulang kali ada kesempatan berdua tapi akhirnya gagal bicara terlalu gugup akhirnya didepan adik dan ayah ku aku mengatakan niatku sebenarnya apapun itu aku sekalian mngtkn pada ayah kalo anak mnja ny ini sudah dewasa,2026-02-04 04:17:23.426638,Fear,1
6c478821,511,"Menurut aku sih, lebih kesal ketika mereka yang omongin kita di blkg. Karna,jika mereka yg di maksud kan 'teman' itu ngomongin kita di blkg, dan kita tau kburukan teman kita yg ngomongin di blkg itu dari orang lain, bukan kah kita kecewa sekaligus benci? Setidaknya, lebih baik...",menurut aku sih lebih kesal ketika mereka yang omongin kita di blkg karnajika mereka yang di maksud kan teman itu ngomongin kita di blkg dan kita tau kburukan teman kita yang ngomongin di blkg itu dari orang lain bukan kah kita kecewa sekaligus benci setidaknya lebih baik,2026-02-04 04:35:57.426638,Anger,0
c6955ae3,607,iya juga¦ gak ada dia dunia tl sepi,iya juga tidak ada dia dunia tl sepi,2026-02-04 04:46:41.426638,Sadness,5
813195f8,377,"kan udh biasa juga kita kayak gini, gak usah serius kali",kan sudah biasa juga kita seperti gini tidak usah serius kali,2026-02-04 05:46:57.426638,Neutral,4
b495327a,451,"Berat badanku 77kg, aku minder, aku takut di bully, aku takut mereka yg bilang cantik itu langsing bukan C A N T I K Aku juga takut dibilang ""Gapura Kecamatan"" #janganbullyaku [URL]",berat badanku kg aku minder aku takut di bully aku takut mereka yang bilang cantik itu langsing bukan c a n t i k aku juga takut dibilang gapura kecamatan janganbullyaku,2026-02-04 06:05:20.426638,Fear,1
2d059a65,679,"Jangan pernah membohongi mereka yang mempercayai kamu, sebaliknya jangan percaya kepada mereka yang berbohong ke kamu. #terjemahanbebas. (Pertanyaannya, kalau aku lugu gimana dong, kak? Aku nggak tahu dia bohong apa enggak. #jadigalau)",jangan pernah membohongi mereka yang mempercayai kamu sebaliknya jangan percaya kepada mereka yang berbohong ke kamu terjemahanbebas pertanyaannya kalau aku lugu bagaimana dong kak aku tidak tahu dia bohong apa enggak jadigalau,2026-02-04 06:07:42.426638,Sadness,5
4e0f0682,359,Udh episode 4 tp ini masih abu2 bgt.Hadehh inilah disaat gw ga suka drama on going  [URL],sudah episode tapi ini masih abu bgthadehh inilah disaat saya tidak suka drama on going,2026-02-04 06:40:27.426638,Anger,0
41d72f7f,317,Gatau tiba tiba gw takut aja kan ya pas nengok tau tau thomasnya ngajak gw ngobrol gimana ya Allah pengsan lah aq. Jadi gw balik aja deh bantalnya begini.,gatau tiba tiba saya takut saja kan ya pas nengok tau tau thomasnya ngajak saya ngobrol bagaimana ya allah pengsan lah aq jadi saya balik saja deh bantalnya begini,2026-02-04 06:49:25.426638,Fear,1
d3cd1ecf,150,"fi: lucu cara ngomongnya kayak arashi ih. ci: idih fiel jelek banget suka mleyotin orang, suka ngajak gelut pula, aneh…",fi lucu cara ngomongnya seperti arashi ih ci idih fiel buruk banget suka mleyotin orang suka ngajak gelut pula aneh,2026-02-04 07:03:52.426638,Anger,0
1eae75f3,235,sumpah td gue ketiduran jam 6.10 dan barusan gue bangun gara-gara mimpi dikejar setan gue mimpi di kejar miss k gue ga ngerti awal nya gmn yg gue inget awalnya,sumpah td saya ketiduran jam dan barusan saya bangun garagara mimpi dikejar setan saya mimpi di kejar miss k saya tidak ngerti awal nya bagaimana yang saya inget awalnya,2026-02-04 07:13:59.426638,Fear,1
6ab890c8,891,bangun tidur denger dua kabar ga enakin tuh sedih bgt.,bangun tidur denger dua kabar tidak enakin tuh sedih banget,2026-02-04 07:17:29.426638,Sadness,5
8483cdbb,217,"Im not your type, makannya aku cari orang lain ujar dia..Selama ini aku bales chat cepet .kamu anggap apa!! .Remahan stiker",im not your type makannya aku cari orang lain ujar diaselama ini aku bales chat cepet kamu anggap apa remahan stiker,2026-02-04 07:59:31.426638,Anger,0
65dacaa3,445,Ini lho yg mengiris hatiku!! Masih tega buang sampah plastik sembarangan? Masih males mengurangi pemakaian plastik kresek & plastik kemasan lain?,ini lho yang mengiris hatiku masih tega buang sampah plastik sembarangan masih males mengurangi pemakaian plastik kresek plastik kemasan lain,2026-02-04 08:18:12.426638,Sadness,5
3c0dd5a5,850,"Kalau mau menyelamatkan keuangan BUMN, serahkan tata kelola BUMN itu ke pihak swasta. Daripada kaya sekarang, rata - rata direksinya diisi boneka parpol.",kalau mau menyelamatkan keuangan bumn serahkan tata kelola bumn itu ke pihak swasta daripada kaya sekarang rata rata direksinya diisi boneka parpol,2026-02-04 09:07:19.426638,Anger,0
1eff2643,336,"Lihat aku sayang, yang sudah berjuang menunggu mu datang, menjemputmu pulang. Ingat selalu sayang hati ku kau genggam. Aku tak akan pergi. Menunggu kamu disini..",lihat aku sayang yang sudah berjuang menunggu mu datang menjemputmu pulang ingat selalu sayang hati ku kau genggam aku tidak akan pergi menunggu kamu disini,2026-02-04 09:18:23.426638,Love,3
379aa71c,766,"Di masa depan, Scot langsung nyari rumahnya dong. Sambil ngerasa ada yg aneh dgn dunia ini. Ada apa gerangan? Begitu sampe rumah dia kaget dgn sesosok perempuan cantik nan putih umur 16 tahunan. Siapa perempuan ini?",di masa depan scot langsung nyari rumahnya dong sambil ngerasa ada yang aneh dengan dunia ini ada apa gerangan begitu sampe rumah dia kaget dengan sesosok perempuan cantik nan putih umur tahunan siapa perempuan ini,2026-02-04 09:27:53.426638,Fear,1
dc915a60,883,"gua ga enak banget keinget rant lama. kalo gua emang bukan manusia yang baik tapi serah lah. kek gua dah ngerasa kalian nyaman, kalian bisa dengerin apapun bahkan gua ngoceh tapi ternyata kalian malah ga suka ma gua ya terserah juga sih. gua masih bisa bahagia walau sendirian",saya tidak enak banget keinget rant lama kalo saya memang bukan manusia yang baik tapi serah lah seperti saya sudah ngerasa kalian nyaman kalian bisa dengerin apapun bahkan saya ngoceh tapi ternyata kalian malah tidak suka ma saya ya terserah juga sih saya masih bisa bahagia walau sendirian,2026-02-04 10:03:07.426638,Sadness,5
721fa313,907,"Kesimpulan hidup sampai hari ini: very unpredictable and unexpected. Makanya jangan percaya sama fortune teller, no one knows whats gonna happen next",kesimpulan hidup sampai hari ini very unpredictable and unexpected makanya jangan percaya sama fortune teller no one knows whats gonna happen next,2026-02-04 10:03:09.426638,Fear,1
86c59de1,125,Terkejut saya ingat jumpa bambam real hahahahahahhaha,terkejut saya ingat jumpa bambam real hahahahahahhaha,2026-02-04 10:16:04.426638,Joy,2
050d90b3,537,"This why. Bertebaran worker cina, ktp buat cina. Banggain infrastruktur hasil utang cina. Melek wooi meleeek! #2019GantiPresiden",this why bertebaran worker cina ktp untuk cina banggain infrastruktur hasil utang cina melek wooi meleek gantipresiden,2026-02-04 10:56:51.426638,Anger,0
8ac460c1,521,"Penang Food Rocks ! Even in Jakarta ! But the menu not very Penang le ! #penangfood #penang @ Jakarta, Indonesia [URL]",penang food rocks even in jakarta but the menu not very penang le penangfood penang jakarta indonesia,2026-02-04 11:07:10.426638,Joy,2
2fc15ad4,756,"ini gimana sih ngerasanya kosong gt, tombol ekspresi ntah dimana. dkit lg kalo ada yg tiba2 nemu trus kepencet kayaknya aku langsung meledak ini mah. bahaya.",ini bagaimana sih ngerasanya kosong gt tombol ekspresi ntah dimana dkit lg kalo ada yang tiba nemu trus kepencet kayaknya aku langsung meledak ini mah bahaya,2026-02-04 11:13:30.426638,Fear,1
0227aee0,185,"emang kalo cewek dan cowok sahabatan tanpa melibatkan 'perasaan' itu terkesan tidak mungkin ya?? padahal sahabatan dengan lawan jenis itu enak banget kalo lagi saling curhat, apalagi tentang pasangan masing-masing. yaa, walaupun sering dicemburuin sama pacar sahabat kita",memang kalo cewek dan cowok sahabatan tanpa melibatkan perasaan itu terkesan tidak mungkin ya padahal sahabatan dengan lawan jenis itu enak banget kalo lagi saling curhat apalagi tentang pasangan masingmasing yaa walaupun sering dicemburuin sama pacar sahabat kita,2026-02-04 12:12:02.426638,Neutral,4
a5dbf617,733,"Special thanks for you,... Masih tetap menganggap ku sebagai adek, tak pernah sekalipun menyakiti ku, masih menghargai ku dengan apa yang ku lakukan...",special thanks for you masih tetap menganggap ku sebagai adek tidak pernah sekalipun menyakiti ku masih menghargai ku dengan apa yang ku lakukan,2026-02-04 12:42:26.426638,Joy,2
c82e489f,17,"ada loh banyaakk, tinggal kmnya aja yg gausah mancing atau ga gubris pas obrolan kegitu. tapi kalo aku gabisa kayaknya, soalnya aku suka ndusel dan peluk2, aku manjanya poll kalo sama orang yg kurasa nyaman. kecuali cowonya tahan nafsu kalo aku ndusel2.",ada loh banyaakk tinggal kmnya saja yang gausah mancing atau tidak gubris pas obrolan kegitu tapi kalo aku gabisa kayaknya karena aku suka ndusel dan peluk aku manjanya poll kalo sama orang yang kurasa nyaman kecuali cowonya tahan nafsu kalo aku ndusel,2026-02-04 13:17:55.426638,Love,3
e59d1edf,29,"[USERNAME] saya ajukan PayLater, namun ditolak dengan alasan yang krg rinci. Apa bisa dibantu alasan lebih pastinya? Saya rasa foto KTP dan info yg saya berikan sudah cukup jelas. Kriteria seperti apa yang diinginkan Traveloka? [URL]",saya ajukan paylater namun ditolak dengan alasan yang krg rinci apa bisa dibantu alasan lebih pastinya saya rasa foto ktp dan info yang saya berikan sudah cukup jelas kriteria seperti apa yang diinginkan traveloka,2026-02-04 13:28:05.426638,Anger,0
c673fda7,681,kalo gak tau ceritanya mending diem gak usah sok tau dan bikin asumsi sendiri giliran ditegor bilang becanda giliran didiemin ngelunjak pengen ditonjok apa ?,kalo tidak tau ceritanya mending diem tidak usah sok tau dan bikin asumsi sendiri giliran ditegor bilang becanda giliran didiemin ngelunjak ingin ditonjok apa,2026-02-04 13:33:33.426638,Anger,0
a16e8009,577,malas nak marah. umur dah meningkat ni aku cepat penat,malas nak marah umur sudah meningkat ni aku cepat penat,2026-02-04 13:46:48.426638,Anger,0
e12acfe7,702,"dan konten ask fm cuma seru2an aja sama temen2 ngga ada yg berbau seks sama sekali, jawabin pertanyaan juga yg normal2 aja tapi kok banyak yg mention kayak gitu ya, sedih akutu",dan konten ask fm cuma seruan saja sama temen tidak ada yang berbau seks sama sekali jawabin pertanyaan juga yang normal saja tapi kok banyak yang mention seperti gitu ya sedih akutu,2026-02-04 14:21:33.426638,Sadness,5
3a8811dd,378,"Ini doang anjrot dokumentasinya, dan tempat terfavorit sih.. adem, sejuk, pgn berenang rasanya awkoakaoaka. Syukur pas bareng Ibu dan Bapak sih perginya, sama nenek uwe jg.",ini saja anjrot dokumentasinya dan tempat terfavorit sih adem sejuk ingin berenang rasanya awkoakaoaka syukur pas bareng ibu dan bapak sih perginya sama nenek uwe juga,2026-02-04 14:22:50.426638,Joy,2
1b97504a,691,"iya gue milih jalan yg gatau salah gatau bener, gimana caranya rumah tangga gue baik baik aja.. cuma itu. memang setelah mba e ini lama hubungan gue baik, bahagiaa, ribut hal kecil ya tp sampe kena pukul dan pala bocor sih gue udah biasa dan itu hal kecil buat gue.",iya saya milih jalan yang gatau salah gatau bener bagaimana caranya rumah tangga saya baik baik saja cuma itu memang setelah mba e ini lama hubungan saya baik bahagiaa ribut hal kecil ya tapi sampe kena pukul dan pala bocor sih saya sudah biasa dan itu hal kecil untuk saya,2026-02-04 14:45:40.426638,Sadness,5
809ded21,830,"/rlt guys aku mau nanya. Aku bingung, aku ketrima u'p'n vj sama un air. Aku suka jurusan yg di u pn tp aku anak daerah, agak takut di jkt. Dan yg un air uda dibayar. Mohon sarannya.",rlt guys aku mau nanya aku bingung aku ketrima upn vj sama un air aku suka jurusan yang di kamu pn tapi aku anak daerah agak takut di jkt dan yang un air uda dibayar mohon sarannya,2026-02-04 15:47:06.426638,Fear,1
9231c624,524,kenapa minum teh pagi pagi tuh enak bangett,kenapa minum teh pagi pagi tuh enak bangett,2026-02-04 16:02:04.426638,Joy,2
94c9d190,521,"Co, ngeri banget gak sih? Tanyain dong statusnya.",co ngeri banget tidak sih tanyain dong statusnya,2026-02-04 16:27:40.426638,Fear,1
f518e39b,685,"Selamat Pagi Tweeter Semoga Hari2 selalu bahagia ... Jauh dari rasa benci, amarah, dendam, iri dan dengki... Sambut hari dengan perdamaian, kasih sayang dan cinta....",selamat pagi tweeter semoga hari selalu bahagia jauh dari rasa benci amarah dendam iri dan dengki sambut hari dengan perdamaian kasih sayang dan cinta,2026-02-04 17:00:10.426638,Joy,2
21ace1aa,969,Jam 3 pagi baru balik dr lokasi dan paginya langsung ngerjain beginian di kantor..bener2 karyawan berdedikasi tinggi,jam pagi baru balik dr lokasi dan paginya langsung ngerjain beginian di kantorbener karyawan berdedikasi tinggi,2026-02-04 17:02:57.426638,Sadness,5
6cfde6a7,664,"Benci gua, pagi-pagi udara lagi enak, ada yg ngerokok. Naik gunung udara seger, ada yg ngerokok. Gedung 2 udara dingin, ada bau rokok. Kek ngerusak suasana aja",benci saya pagipagi udara lagi enak ada yang ngerokok naik gunung udara seger ada yang ngerokok gedung udara dingin ada bau rokok seperti ngerusak suasana saja,2026-02-04 17:05:34.426638,Anger,0
cbd63a95,994,"This is real world, not fairytale bedtime. Karena jatuh cinta itu udah sepaket sama sakit hati. Kalo lo jatuh cinta tanpa ngerasain sakit hati, itu BULLSHIT.",this is real world not fairytale bedtime karena jatuh cinta itu sudah sepaket sama sakit hati kalo kamu jatuh cinta tanpa ngerasain sakit hati itu bullshit,2026-02-04 17:48:42.426638,Anger,0
a659427f,497,"paket aku ko belum dikirim juga ya padahal udah dari dua hari lalu mesennya, meni sedih ih asa lilaa:(",paket aku ko belum dikirim juga ya padahal sudah dari dua hari lalu mesennya meni sedih ih asa lilaa,2026-02-04 17:51:56.426638,Sadness,5
2b1c3f14,445,"Oh iya, pada saat itu hanya mahasiswa reguler yang mendapatkan kelas bersama beliau, dan aku bersyukur menjadi mahasiswa reguler dan dipertemukan dengan beliau ini. First impression kami terhadap Ka Abel, jujur saja kami ngeri. Maksudnya? kami masih semester II, masih bau cikur.",oh iya pada saat itu hanya mahasiswa reguler yang mendapatkan kelas bersama beliau dan aku bersyukur menjadi mahasiswa reguler dan dipertemukan dengan beliau ini first impression kami terhadap ka abel jujur saja kami ngeri maksudnya kami masih semester ii masih bau cikur,2026-02-04 18:12:10.426638,Fear,1
38ffbf0f,865,"negara juga ga bodoh. ga perlu sok""an mancing ats nama kebebasan informasi kalau tujuannya hanya bikin propaganda/framing.",negara juga tidak bodoh tidak perlu sokan mancing ats nama kebebasan informasi kalau tujuannya hanya bikin propagandaframing,2026-02-04 18:19:04.426638,Neutral,4
24f821aa,234,semangat dan bertambah kuatlah kalian frp_natsud_ frp_lucyheart frp_wendy ~,semangat dan bertambah kuatlah kalian frpnatsud frplucyheart frpwendy,2026-02-04 18:36:30.426638,Joy,2
039fa6db,394,"Terfavorit nih lagu dari album asteriska yg ke 2 judulnya karvanda. Sederhana sih cerita dibalik lagu ini, karvanda adalah nama seseorang yg di suka, tapi yg suka ini nggak tau apakah orang yg di suka ini punya rasa yg sama? [URL]",terfavorit nih lagu dari album asteriska yang ke judulnya karvanda sederhana sih cerita dibalik lagu ini karvanda adalah nama seseorang yang di suka tapi yang suka ini tidak tau apakah orang yang di suka ini punya rasa yang sama,2026-02-04 18:41:25.426638,Joy,2
c6950e06,378,thank you aii !! sumpah i takut sekarang terpaling redha dah ni,thank you aii sumpah i takut sekarang terpaling redha sudah ni,2026-02-04 18:42:30.426638,Fear,1
6973780b,751,"Ku bersyukur pas nonton FM boleh ngerekam pake hp... yg ga boleh kamera professional doang wkwkwkkw tengkyu mecima Bando2 jg disuruh lepas semua, yg nyebelin ya cuman orang2 yg ngerekam ga pake hati aja, gausah ngerekam lewatin tinggi kepala kamu kali... serakah amat",ku bersyukur pas nonton fm boleh ngerekam pake hp yang tidak boleh kamera professional saja wkwkwkkw tengkyu mecima bando juga disuruh lepas semua yang nyebelin ya cuman orang yang ngerekam tidak pake hati saja gausah ngerekam lewatin tinggi kepala kamu kali serakah amat,2026-02-04 18:50:46.426638,Anger,0
